,songtext,artist
14,a bottle for breakfast trying to let go remember your voice but it s only an echo  only an echo  i still got your makeup here on my pillow and i m seeing ghosts outside of my window  it was just one time  one time started turning into two times  a few times ain t been sober in a long time  a long time yeah  you used to be all mine  all mine  it feels like last night you came over now i wake up and you re nowhere i ve got my head hungover you i guess i m still hungover you  i was so wasted i couldn t see you didn t seem like a choice  no i d never leave you  would never leave you  nights that we stayed up days that we sleep through i can still see your face outside of my window  it was just one time  one time started turning into two times  a few times ain t been sober in a long time  a long time yeah  you used to be all mine  all mine  it feels like last night you came over now i wake up and you re nowhere i ve got my head hungover you i guess i m still hungover you i ve got my head hungover you i guess i m still hungover you  a bottle for breakfast trying to let go remember your voice but it s only an echo  it feels like last night you came over now i wake up and you re nowhere i ve got my head hungover you i guess i m still hungover you it feels like last night  last night  you came over  you came over  now i wake up  now i wake up  and you re nowhere  and you re nowhere  i ve got my head hungover you i guess i m still hungover you i ve got my head hungover you i guess i m still hungover you,Blink182
15,threw my wishes in a fountain deep down under where i found them don t let go  i ll probably drown in them three  two  one  but who s counting  em   hey  mom  i m on my own scared to death and far from home can you imagine that   magine that   magine that  you know i m bad at that  bad at that  bad at that  you left pieces of me along the side of the road right after you said you d never leave me alone found myself on the wrong side of the door i ll come in if you let me i got a song in my head you played me over the phone left the light on upstairs but there ain t nobody home all the nights that you end up all alone remember to forget me  this is hard  i m one step off i called but you re gone  i m here but you re not we both made a left  it don t make it right i m trying to forget  but remember the times  hey  mom  i m on my own scared to death and far from home can you imagine that   magine that   magine that  you know i m bad at that  bad at that  bad at that  you left pieces of me along the side of the road right after you said you d never leave me alone found myself on the wrong side of the door i ll come in if you let me i got a song in my head you played me over the phone left the light on upstairs but there ain t nobody home all the nights that you end up all alone remember to forget me   oh   oh   oh    oh   oh   oh    oh   oh   oh   oh   oh   oh   got a song in my head you played me over the phone left the light on upstairs but there ain t nobody home all the nights that you end up all alone remember to forget me,Blink182
16,"i saw it coming like a knife into my stomach and there ain t no use in running while she s twisting it ran out of patience told me i m both kinds of wasted like this  self-deprecation that i m swimming in this candle s burning at both ends i think i m learning there s a point of no returning this is it  she says i m a scumbag wants to take her love back story of my life why am i such an asshole  everything is my fault happens every time why   can t even argue i m too fucked up  it s too hard to smashed my heart in like a cartoon there s no fixing it  yeah  but what s the difference between broken love and prison  she said ""why you never listen ""  least i think she did  yeah   i don t know  i don t know how it got so bad but it got so bad i don t know why i make you sad  she says i m a scumbag wants to take her love back story of my life why am i such an asshole  everything is my fault happens every time why   ooh  why    i know  i know that she hates me i know  i know that she can t take me i hope she knows i can t face myself right now i don t know  i don t know how it got so bad when it got so bad i don t know why i make you sad  she says i m a scumbag wants to take her love back story of my life why am i such an asshole  everything is my fault happens every time why   i know  i know that she hates me i know  i know that she can t take me i know she knows that it breaks me down  down  down i know  i know that she hates me i know  i know that she can t take me i hope she knows i can t face myself right now",Blink182
17,i miss you  miss you  hello there  the angel from my nightmare the shadow in the background of the morgue the unsuspecting victim  of darkness in the valley we can live like jack and sally if we want where you can always find me and we ll have halloween on christmas and in the night we ll wish this never ends we ll wish this never ends  i miss you  i miss you i miss you i miss you  where are you  and i m so sorry i cannot sleep i cannot dream tonight i need somebody and always this sick strange darkness comes creeping on so haunting every time and as i stared i counted the webs from all the spiders catching things and eating their insides like indecision to call you and hear your voice of treason will you come home and stop the pain tonight stop this pain tonight  don t waste your time on me  you re already the voice inside my head  i miss you  i miss you  don t waste your time on me  you re already the voice inside my head  i miss you  i miss you   don t waste your time on me  you re already the voice inside my head  i miss you  i miss you  don t waste your time on me  you re already the voice inside my head  i miss you  i miss you  don t waste your time on me  you re already the voice inside my head  i miss you  i miss you  don t waste your time on me  you re already the voice inside my head  i miss you  i miss you   i miss you  i miss you i miss you  i miss you i miss you  i miss you i miss you  i miss you,Blink182
18,all the small things true care truth brings i ll take one lift your ride  best trip always i know you ll be at my show watching  waiting commiserating  say it ain t so  i will not go turn the lights off  carry me home na-na  na-na  na-na  na-na  na  na na-na  na-na  na-na  na-na  na  na na-na  na-na  na-na  na-na  na  na na-na  na-na  na-na  na-na  na  na  late night  come home work sucks  i know she left me roses by the stairs surprises let me know she cares  say it ain t so  i will not go turn the lights off  carry me home na-na  na-na  na-na  na-na  na  na na-na  na-na  na-na  na-na  na  na na-na  na-na  na-na  na-na  na  na na-na  na-na  na-na  na-na  na  na  say it ain t so  i will not go turn the lights off  carry me home keep your head still  i ll be your thrill the night will go on  my little windmill  say it ain t so  i will not go  na-na  na-na  na-na  na-na  na  na  turn the lights off  carry me home  na-na  na-na  na-na  na-na  na  na  keep your head still  i ll be your thrill  na-na  na-na  na-na  na-na  na  na  the night will go on  na-na  na-na  na-na  na-na  na  na  the night will go on  na-na  na  na  my little windmill,Blink182
19,i miss you  miss you  hello there  the angel from my nightmare the shadow in the background of the morgue the unsuspecting victim  of darkness in the valley we can live like jack and sally if we want where you can always find me and we ll have halloween on christmas and in the night we ll wish this never ends we ll wish this never ends  i miss you  i miss you i miss you i miss you  where are you  and i m so sorry i cannot sleep i cannot dream tonight i need somebody and always this sick strange darkness comes creeping on so haunting every time and as i stared i counted the webs from all the spiders catching things and eating their insides like indecision to call you and hear your voice of treason will you come home and stop the pain tonight stop this pain tonight  don t waste your time on me  you re already the voice inside my head  i miss you  i miss you  don t waste your time on me  you re already the voice inside my head  i miss you  i miss you   don t waste your time on me  you re already the voice inside my head  i miss you  i miss you  don t waste your time on me  you re already the voice inside my head  i miss you  i miss you  don t waste your time on me  you re already the voice inside my head  i miss you  i miss you  don t waste your time on me  you re already the voice inside my head  i miss you  i miss you   i miss you  i miss you i miss you  i miss you i miss you  i miss you i miss you  i miss you,Blink182
20,all the small things true care truth brings i ll take one lift your ride  best trip always i know you ll be at my show watching  waiting commiserating  say it ain t so  i will not go turn the lights off  carry me home na-na  na-na  na-na  na-na  na  na na-na  na-na  na-na  na-na  na  na na-na  na-na  na-na  na-na  na  na na-na  na-na  na-na  na-na  na  na  late night  come home work sucks  i know she left me roses by the stairs surprises let me know she cares  say it ain t so  i will not go turn the lights off  carry me home na-na  na-na  na-na  na-na  na  na na-na  na-na  na-na  na-na  na  na na-na  na-na  na-na  na-na  na  na na-na  na-na  na-na  na-na  na  na  say it ain t so  i will not go turn the lights off  carry me home keep your head still  i ll be your thrill the night will go on  my little windmill  say it ain t so  i will not go  na-na  na-na  na-na  na-na  na  na  turn the lights off  carry me home  na-na  na-na  na-na  na-na  na  na  keep your head still  i ll be your thrill  na-na  na-na  na-na  na-na  na  na  the night will go on  na-na  na-na  na-na  na-na  na  na  the night will go on  na-na  na  na  my little windmill,Blink182
21,i took her out  it was a friday night i wore cologne to get the feeling right we started making out and she took off my pants but then i turned on the tv  and that s about the time she walked away from me nobody likes you when you re twenty three and i m still more amused by tv shows what the hell is a d d   my friends say i should act my age what s my age again  what s my age again   then later on  on the drive home i called her mom from a pay phone i said i was the cops and your husband s in jail the state looks down on sodomy  and that s about the time that bitch hung up on me nobody likes you when you re twenty three and i m still more amused by prank phone calls what the hell is call id  my friends say i should act my age what s my age again  what s my age again   and that s about the time she walked away from me nobody likes you when you re twenty three and you still act like you re in freshman year what the hell is wrong with me  my friends say i should act my age what s my age again  what s my age again   that s about the time she broke up with me no one should take themselves so seriously with many years ahead to fall in line why would you wish that on me  i never want to act my age what s my age again  what s my age again   what s my age again ,Blink182
22,i had a feeling you were trouble the night i pulled you from the rubble when will we release this disaster piece  from the ceiling or the gutter get my bleeding heart aflutter and i can t erase the sad memories  got time on my hands i ve got time to slow you down  down  down  down got time on my hands i ve got time to slow you down  down  down  down  down  tonight  why you so broken  wanna know  wanna know  wanna know all about you tonight  why we still holding on   it s never enough for you it s never enough for you  heard a rumor you were leaving the west coast tomorrow evening wasting no time  saying your goodbyes for the life of me  i can t find anyone to share or kill time i want you back  my little heart attack  i got time on my hands i ve got time to slow you down  down  down  down i got time on my hands i ve got time to slow you down  down  down  down  down  tonight  why you so broken  wanna know  wanna know  wanna know all about you tonight  why we still holding on   when the worlds fall down and you run from the dust as it covers your lungs it s never enough for you when the starlit sky comes crashing down up on this waste of a life it s never enough for you it s never enough for you it s never enough for you   it s never enough for   it s never enough for you   it s never enough for   it s never enough for you   i ve got time on my hands i ve got time to slow you down  down  down  down i ve got time on my hands i ve got time to slow you down  down  down  down  down  it s never enough for you  i ve got time on my hands  my hands  i ve got time to slow you down  down  down  down i got time on my hands  on my hands  i ve got time to slow you down  down  down  down  down,Blink182
23,i miss you  miss you  hello there  the angel from my nightmare the shadow in the background of the morgue the unsuspecting victim  of darkness in the valley we can live like jack and sally if we want where you can always find me and we ll have halloween on christmas and in the night we ll wish this never ends we ll wish this never ends  i miss you  i miss you i miss you i miss you  where are you  and i m so sorry i cannot sleep i cannot dream tonight i need somebody and always this sick strange darkness comes creeping on so haunting every time and as i stared i counted the webs from all the spiders catching things and eating their insides like indecision to call you and hear your voice of treason will you come home and stop the pain tonight stop this pain tonight  don t waste your time on me  you re already the voice inside my head  i miss you  i miss you  don t waste your time on me  you re already the voice inside my head  i miss you  i miss you   don t waste your time on me  you re already the voice inside my head  i miss you  i miss you  don t waste your time on me  you re already the voice inside my head  i miss you  i miss you  don t waste your time on me  you re already the voice inside my head  i miss you  i miss you  don t waste your time on me  you re already the voice inside my head  i miss you  i miss you   i miss you  i miss you i miss you  i miss you i miss you  i miss you i miss you  i miss you,Blink182
24,you live in a world i cannot believe you create a world i don t want to see and your forest s a stand of dead trees lost in the night did you ever think you d live down the past you just want to tie yourself to the mast all your nightmares have come to at last at least in your mind  learn to swim in rushing rivers breaking on the shore make your peace with broken streets your face turned towards the storm  this shitty guitar needs some personality this shitty song needs some personality  your hollow accusations no one ever hears your wounded senses of pride  a guilty souvenir all your protests and vacant excuses ring insincere i just want to find a car to overturn i just want to light a fire to watch it burn now we re past the point of no return and no one is here  learn to swim in rushing rivers breaking on the shore make your peace with broken streets your face turned towards the storm  this song needs some fucking personality anybody  somebody  give me some fucking personality! what happened to personality  you are afraid uneducated on where this would lead going on for far too long we are sorry for the greed leave us in pieces and places war torn and wronged  in between whispers and screams you permeate my soul lost between nightmares and dreams you decimate this home  learn to swim in rushing rivers breaking on the shore make your peace with broken streets your face turned towards the storm  how do i look  disappointing how about i disappoint them more  i am a disappointment! how about i disappoint them more ,Blink182
25,outside the carolers start to sing i can t describe the joy they bring  cause joy is something they don t bring me  my girlfriend is by my side pick her up while hanging sickles of ice their whiny voices get irritating it s christmas time again  so i stand with a dead smile on my face wondering how much of my time they ll waste oh god  i hate these satan s helpers  and then i guess i must have snapped because i grabbed a baseball bat and made them all run for shelter  it s christmas time again it s time to be nice to the people who you can t stand  all year i m growing tired of this christmas cheer  you people scare me please stay away from my home if you don t wanna get me down just leave the presents and let me be alone  well i guess it s not cool to freak on christmas eve because the cops came and arrested me they had an unfair advantage and even though the jail didn t have a tree christmas came a night early as a guy named bubba unwrapped my package  it s christmas time again it s time to be nice to the people who you can t stand  all year i m growing tired of this christmas cheer  you people scare me please stay away from my home if you don t wanna get me down just leave the presents and let me be alone  i won t be home i won t be home for christmas i won t be home,Blink182
26,i m a wreck  i m out of time i barely made it out alive i m not bent  i m not cracked i m just broken i watched the fire burn the sea i wrapped my car around a tree hold me up  underneath this heavy burden  there s a halo in the distance salvation s barely out of reach  torn apart like the brokenhearted up in smoke with the fire we started misery loves company i don t need anyone smash it up like there s no tomorrow leave me here with the fear and sorrow misery loves company i don t need anyone  tied up to a heart of stone i screamed into a microphone i burned the bridge  so i won t find my way home  find my way home   lay with me  i can t sleep misery loves company when i m bent  when i m cracked when i m broken  there s a halo in the distance salvation s barely out of reach  out of reach   torn apart like the brokenhearted up in smoke with the fire we started misery loves company i don t need anyone smash it up like there s no tomorrow leave me here with the fear and sorrow misery loves company i don t need anyone  i don t need anyone i don t need anyone i don t need anyone i don t need anyone i don t need anyone  fifteen times a night  when the sun s gone down in the dark awake and you re not around and the closest thought is the edge of oblivion fifteen times a day when you check your phone and i won t be there and you re all alone  cause we always lived on the edge of oblivion left to find our way through a hitchcock film in an empty bed with an hour to kill  cause it s only fun on the edge of oblivion  oblivion   torn apart like the brokenhearted up in smoke with the fire we started misery loves company i don t need anyone smash it up like there s no tomorrow leave me here with the fear and sorrow misery loves company i don t need anyone  i don t need anyone i don t need anyone i don t need anyone i don t need anyone i don t need anyone,Blink182
27,i m a wreck  i m out of time i barely made it out alive i m not bent  i m not cracked i m just broken i watched the fire burn the sea i wrapped my car around a tree hold me up  underneath this heavy burden  there s a halo in the distance salvation s barely out of reach  torn apart like the brokenhearted up in smoke with the fire we started misery loves company i don t need anyone smash it up like there s no tomorrow leave me here with the fear and sorrow misery loves company i don t need anyone  tied up to a heart of stone i screamed into a microphone i burned the bridge  so i won t find my way home  find my way home   lay with me  i can t sleep misery loves company when i m bent  when i m cracked when i m broken  there s a halo in the distance salvation s barely out of reach  out of reach   torn apart like the brokenhearted up in smoke with the fire we started misery loves company i don t need anyone smash it up like there s no tomorrow leave me here with the fear and sorrow misery loves company i don t need anyone  i don t need anyone i don t need anyone i don t need anyone i don t need anyone i don t need anyone  fifteen times a night  when the sun s gone down in the dark awake and you re not around and the closest thought is the edge of oblivion fifteen times a day when you check your phone and i won t be there and you re all alone  cause we always lived on the edge of oblivion left to find our way through a hitchcock film in an empty bed with an hour to kill  cause it s only fun on the edge of oblivion  oblivion   torn apart like the brokenhearted up in smoke with the fire we started misery loves company i don t need anyone smash it up like there s no tomorrow leave me here with the fear and sorrow misery loves company i don t need anyone  i don t need anyone i don t need anyone i don t need anyone i don t need anyone i don t need anyone,Blink182
